id,vehicle_id,date,liters,amount,odometer_km
559,3,2026-06-14,170.54,16513.83,329058.0
560,3,2026-06-14,272.9,25827.03,330846.0
561,3,2026-06-15,158.77,14715.21,331946.0
562,3,2026-06-17,171.03,16479.04,333027.0
563,3,2026-06-18,265.08,25307.5,334873.0
564,3,2026-06-19,164.35,15460.68,336032.0
565,3,2026-06-22,279.67,26740.96,337830.0
566,3,2026-06-23,255.99,24722.59,339642.0
567,3,2026-06-24,257.0,23645.0,341406.0
568,3,2026-06-25,165.12,15320.51,342518.0
569,3,2026-06-28,260.1,24042.83,344341.0
570,3,2026-06-29,64.02,5820.89,344788.0
571,3,2026-07-01,389.35,36350.37,347313.0
572,3,2026-07-02,67.55,6373.93,347753.0
573,3,2026-07-04,262.25,24846.07,349572.0
574,3,2026-07-06,68.51,6408.2,350022.0
575,3,2026-07-06,280.74,25864.59,351907.0
576,3,2026-07-08,259.38,24709.31,353745.0
577,3,2026-07-09,276.46,26177.72,355492.0
578,3,2026-07-11,283.36,25768.99,357327.0
579,3,2026-07-12,264.66,24120.87,359139.0
580,3,2026-07-14,153.87,13960.87,360259.0
581,3,2026-07-19,250.7,24280.38,362044.0
582,3,2026-07-21,69.02,6425.06,362489.0
583,3,2026-07-24,270.37,26325.22,364243.0
584,3,2026-07-25,255.19,23595.81,366018.0
585,3,2026-07-27,269.62,25340.29,367814.0
586,3,2026-07-27,170.58,16667.66,368905.0
587,3,2026-07-28,63.29,5946.13,369351.0
588,3,2026-07-29,279.46,26927.68,371147.0
589,3,2026-07-29,257.48,25027.41,372980.0
590,3,2026-07-30,284.31,26215.35,374797.0
591,3,2026-08-01,353.34,32951.55,377293.0
592,3,2026-08-03,274.04,26329.63,379076.0
593,3,2026-08-05,286.79,26168.88,380932.0
594,3,2026-08-06,155.83,14877.5,382080.0
595,3,2026-08-07,240.22,23253.55,383841.0
596,3,2026-08-09,171.58,16338.98,384975.0
597,3,2026-08-10,160.41,15736.69,386085.0
598,3,2026-08-12,273.09,25727.45,387915.0
599,3,2026-08-14,64.42,5940.13,388375.0
600,3,2026-08-15,178.02,16179.5,389519.0
601,4,2025-08-24,138.12,12754.86,50833.0
602,4,2025-08-27,127.5,12198.41,51578.0
603,4,2025-08-28,126.66,11943.44,52290.0
604,4,2025-08-30,123.83,11255.14,52969.0
605,4,2025-09-01,147.13,14202.0,53800.0
606,4,2025-09-01,117.96,10867.34,54494.0
607,4,2025-09-02,132.53,12427.04,55326.0
608,4,2025-09-03,115.86,11173.04,56016.0
609,4,2025-09-05,134.09,12809.76,56796.0
610,4,2025-09-07,129.92,12374.95,57500.0
611,4,2025-09-10,157.67,14779.99,58362.0
612,4,2025-09-12,146.23,13895.84,59163.0
613,4,2025-09-16,116.51,10976.3,59874.0
614,4,2025-09-18,148.85,14166.09,60724.0
615,4,2025-09-21,146.95,13445.36,61518.0
616,4,2025-09-24,144.85,13412.84,62307.0
617,4,2025-09-25,138.22,13005.42,63056.0
618,4,2025-09-26,144.92,13700.4,63844.0
619,4,2025-09-29,129.43,11806.86,64596.0
620,4,2025-10-01,142.43,13732.63,65406.0
621,4,2025-10-02,125.36,11401.43,66180.0
622,4,2025-10-07,114.59,10824.93,66870.0
623,4,2025-10-08,134.58,12983.41,67648.0
624,4,2025-10-10,130.61,12570.3,68412.0
625,4,2025-10-11,134.82,12463.06,69158.0
626,4,2025-10-13,134.89,12678.76,69945.0
627,4,2025-10-14,143.39,13756.24,70756.0
628,4,2025-10-15,148.86,14492.59,71571.0
629,4,2025-10-19,149.45,14138.87,72441.0
630,4,2025-10-20,122.08,11874.77,73186.0
631,4,2025-10-24,129.01,12470.7,73901.0
632,4,2025-10-27,126.27,12359.94,74664.0
633,4,2025-10-28,123.71,11708.83,75383.0
634,4,2025-11-01,157.25,15446.74,76234.0
635,4,2025-11-01,135.89,13004.87,77015.0
636,4,2025-11-03,143.83,13686.87,77788.0
637,4,2025-11-04,124.55,11474.11,78547.0
638,4,2025-11-06,146.72,14294.88,79403.0
639,4,2025-11-09,121.99,11724.89,80172.0
640,4,2025-11-10,116.27,11092.01,80886.0
641,4,2025-11-14,120.3,11242.82,81628.0
642,4,2025-11-15,147.45,14100.1,82440.0
643,4,2025-11-17,141.28,13455.34,83245.0
644,4,2025-11-17,119.07,10999.13,83949.0
645,4,2025-11-19,146.65,13701.63,84748.0
646,4,2025-11-22,126.45,12397.57,85499.0
647,4,2025-11-22,114.38,10892.55,86216.0
648,4,2025-11-25,144.84,13441.23,87017.0
649,4,2025-11-26,144.3,13835.89,87815.0
650,4,2025-11-28,157.42,14312.12,88670.0
651,4,2025-11-30,144.32,13777.78,89461.0
652,4,2025-12-07,134.16,12737.29,90276.0
653,4,2025-12-08,124.12,11534.35,91058.0
654,4,2025-12-09,117.87,11537.37,91791.0
655,4,2025-12-11,132.57,12786.69,92536.0
656,4,2025-12-11,155.18,14226.22,93378.0
657,4,2025-12-14,124.01,12069.74,94121.0
658,4,2025-12-18,128.04,12496.7,94856.0
659,4,2025-12-19,146.22,13647.84,95652.0
660,4,2025-12-21,139.19,12856.18,96433.0
661,4,2025-12-21,129.8,12584.38,97193.0
662,4,2025-12-25,137.24,13059.24,97942.0
663,4,2025-12-28,132.04,12694.51,98737.0
664,4,2025-12-29,131.71,12774.81,99535.0
665,4,2025-12-30,148.18,14043.45,100348.0
666,4,2026-01-01,135.67,13003.5,101182.0
667,4,2026-01-02,128.61,11934.64,101936.0
668,4,2026-01-03,139.22,13543.6,102732.0
669,4,2026-01-05,139.67,12865.69,103542.0
670,4,2026-01-06,124.73,11756.07,104281.0
671,4,2026-01-11,135.21,13067.4,105032.0
672,4,2026-01-14,144.08,13439.49,105890.0
673,4,2026-01-17,140.39,13730.77,106739.0
674,4,2026-01-20,137.74,13253.85,107529.0
675,4,2026-01-22,140.67,13039.85,108302.0
676,4,2026-01-26,144.88,13883.36,109158.0
677,4,2026-01-29,124.73,11983.54,109942.0
678,4,2026-01-29,149.06,13839.84,110805.0
679,4,2026-01-30,126.53,12287.15,111496.0
680,4,2026-02-01,122.91,11277.12,112208.0
681,4,2026-02-02,124.06,11922.38,112953.0
682,4,2026-02-04,130.35,12152.98,113742.0
683,4,2026-02-06,158.34,14858.99,114601.0
684,4,2026-02-08,126.31,11794.9,115352.0
685,4,2026-02-09,122.48,11419.72,116077.0
686,4,2026-02-12,124.43,11765.76,116760.0
687,4,2026-02-15,137.43,12931.57,117537.0
688,4,2026-02-16,135.49,13077.68,118348.0
689,4,2026-02-18,138.07,13500.64,119133.0
690,4,2026-02-20,124.71,12137.12,119872.0
691,4,2026-02-23,129.67,12457.36,120651.0
692,4,2026-02-26,115.7,10887.51,121354.0
693,4,2026-02-27,149.02,14434.46,122186.0
694,4,2026-02-28,134.18,12649.1,122967.0
695,4,2026-03-02,127.51,11627.68,123768.0
696,4,2026-03-03,155.01,15109.1,124617.0
697,4,2026-03-04,122.28,11380.58,125320.0
698,4,2026-03-08,120.06,11132.11,126021.0
699,4,2026-03-09,133.06,12204.8,126801.0
700,4,2026-03-12,143.48,13731.06,127596.0
701,4,2026-03-16,112.75,10510.01,128293.0
702,4,2026-03-18,117.43,10679.98,128991.0
703,4,2026-03-20,132.67,12468.31,129728.0
704,4,2026-03-22,143.01,13829.09,130542.0
705,4,2026-03-23,125.48,12125.55,131293.0
706,4,2026-03-24,130.34,12494.31,132050.0
707,4,2026-03-25,124.18,12021.71,132787.0
708,4,2026-03-28,143.48,14045.13,133579.0
709,4,2026-03-30,134.61,12716.72,134389.0
710,4,2026-04-01,133.45,12391.75,135222.0
711,4,2026-04-03,123.54,11432.42,135958.0
712,4,2026-04-05,128.28,12240.91,136720.0
713,4,2026-04-06,137.48,12849.91,137471.0
714,4,2026-04-09,145.7,14273.73,138277.0
715,4,2026-04-12,141.28,13838.07,139036.0
716,4,2026-04-15,141.77,13712.54,139900.0
717,4,2026-04-17,150.5,14632.27,140746.0
718,4,2026-04-19,119.08,10851.31,141446.0
719,4,2026-04-20,124.75,11601.71,142140.0
720,4,2026-04-24,133.28,12511.91,142976.0
721,4,2026-04-26,138.71,12667.41,143808.0
722,4,2026-04-26,124.89,11641.54,144548.0
723,4,2026-04-30,140.3,13540.27,145354.0
724,4,2026-05-01,137.08,13036.3,146134.0
725,4,2026-05-04,127.55,12107.63,146908.0
726,4,2026-05-05,130.37,12434.42,147632.0
727,4,2026-05-07,146.67,14046.87,148435.0
728,4,2026-05-07,133.33,12675.71,149270.0
729,4,2026-05-08,125.49,11407.61,149981.0
730,4,2026-05-10,127.89,11961.58,150783.0
731,4,2026-05-15,122.74,11221.3,151484.0
732,4,2026-05-17,133.17,12255.56,152216.0
733,4,2026-05-19,145.94,13293.31,153076.0
734,4,2026-05-20,151.25,14560.18,153928.0
735,4,2026-05-22,139.42,13104.96,154683.0
736,4,2026-05-25,125.42,11553.46,155400.0
737,4,2026-05-26,131.32,12796.65,156142.0
738,4,2026-05-27,145.5,14238.17,156984.0
739,4,2026-05-28,132.93,12677.2,157747.0
740,4,2026-05-30,140.67,13760.53,158593.0
741,4,2026-05-31,131.61,12350.22,159326.0
742,4,2026-06-02,125.3,11602.56,160061.0
743,4,2026-06-06,130.58,12640.6,160775.0
744,4,2026-06-11,128.46,11944.29,161515.0
745,4,2026-06-11,117.88,10859.85,162235.0
746,4,2026-06-14,127.27,12008.03,162981.0
747,4,2026-06-17,142.78,13399.07,163780.0
748,4,2026-06-20,139.23,12901.89,164544.0
749,4,2026-06-22,124.13,11978.76,165235.0
750,4,2026-06-25,137.77,12951.07,166022.0
751,4,2026-06-26,125.79,12158.49,166758.0
752,4,2026-06-27,141.15,13534.36,167574.0
753,4,2026-06-29,129.12,12547.91,168330.0
754,4,2026-07-01,131.08,12059.02,169077.0
755,4,2026-07-04,128.72,12322.94,169821.0
756,4,2026-07-06,145.59,13491.1,170610.0
757,4,2026-07-08,139.11,13218.76,171359.0
758,4,2026-07-08,122.6,11873.5,172100.0
759,4,2026-07-11,135.18,12675.57,172847.0
760,4,2026-07-12,137.95,12805.65,173688.0
761,4,2026-07-16,133.99,12957.88,174450.0
762,4,2026-07-18,126.22,12346.79,175144.0
763,4,2026-07-21,127.19,12457.0,175910.0
764,4,2026-07-23,114.8,10993.85,176588.0
765,4,2026-07-25,137.34,12585.83,177330.0
766,4,2026-07-26,135.79,12911.2,178077.0
767,4,2026-07-29,127.02,12264.54,178845.0
768,4,2026-08-01,124.64,11835.28,179596.0
769,4,2026-08-03,129.18,11770.26,180385.0
770,4,2026-08-05,127.44,12029.48,181160.0
771,4,2026-08-07,112.81,10564.46,181865.0
772,4,2026-08-08,128.37,12047.29,182647.0
773,4,2026-08-09,128.51,12619.96,183368.0
774,4,2026-08-09,128.41,11887.1,184113.0
775,4,2026-08-10,152.4,14203.74,184958.0
776,4,2026-08-15,132.55,12939.93,185705.0
777,5,2025-08-22,138.08,12995.42,50806.0
778,5,2025-08-23,115.78,11086.33,51484.0
779,5,2025-08-25,139.26,13118.73,52278.0
780,5,2025-08-30,136.35,12371.67,53088.0
781,5,2025-09-02,123.24,11972.01,53847.0
782,5,2025-09-06,128.6,12286.32,54571.0
783,5,2025-09-09,135.56,12565.77,55365.0
784,5,2025-09-12,132.89,12320.51,56110.0
785,5,2025-09-14,148.52,13660.13,56945.0
786,5,2025-09-18,121.59,11128.99,57691.0
787,5,2025-09-21,122.64,11944.39,58444.0
788,5,2025-09-23,120.15,10955.64,59204.0
789,5,2025-09-25,123.47,11840.13,59997.0
790,5,2025-10-01,118.89,11195.53,60717.0
791,5,2025-10-03,125.62,11526.92,61429.0
792,5,2025-10-05,122.73,11720.17,62187.0
793,5,2025-10-07,115.42,10931.81,62871.0
794,5,2025-10-09,141.72,13294.53,63682.0
795,5,2025-10-13,125.92,11724.62,64471.0
796,5,2025-10-14,109.36,9993.41,65178.0
797,5,2025-10-18,136.83,13356.73,65940.0
798,5,2025-10-20,129.57,12245.09,66692.0
799,5,2025-10-22,150.48,14118.94,67540.0
800,5,2025-10-28,126.89,11981.62,68342.0
801,5,2025-11-01,142.39,13056.65,69160.0
802,5,2025-11-04,131.79,11957.28,69945.0
803,5,2025-11-07,130.24,12547.5,70677.0
804,5,2025-11-09,140.89,13304.65,71491.0
805,5,2025-11-11,132.87,12181.41,72306.0
806,5,2025-11-14,127.27,11881.9,73066.0
807,5,2025-11-17,134.17,12949.53,73861.0
808,5,2025-11-17,125.95,11446.4,74603.0
809,5,2025-11-24,136.09,13070.1,75423.0
810,5,2025-11-25,133.63,12556.24,76210.0
811,5,2025-11-29,134.91,12459.28,76982.0
812,5,2025-12-01,105.82,10353.71,77667.0
813,5,2025-12-03,132.14,12466.58,78444.0
814,5,2025-12-03,111.05,10108.01,79153.0
815,5,2025-12-06,121.72,11733.19,79945.0
816,5,2025-12-10,114.27,10841.38,80677.0
817,5,2025-12-13,122.17,11825.14,81436.0
818,5,2025-12-16,147.61,13513.79,82278.0
819,5,2025-12-19,128.38,12456.11,83082.0
820,5,2025-12-24,121.71,11117.99,83838.0
821,5,2025-12-26,122.28,11323.7,84578.0
822,5,2025-12-28,125.03,11744.23,85369.0
823,5,2025-12-29,134.62,12256.71,86190.0
824,5,2025-12-31,119.8,10946.78,86945.0
825,5,2026-01-05,143.05,13344.84,87744.0
826,5,2026-01-08,129.39,11880.71,88530.0
827,5,2026-01-11,129.04,12036.15,89327.0
828,5,2026-01-14,131.52,12069.56,90121.0
829,5,2026-01-15,137.95,12937.0,90926.0
830,5,2026-01-18,131.16,12041.65,91683.0
831,5,2026-01-20,107.97,9801.16,92374.0
832,5,2026-01-21,133.81,12994.86,93128.0
833,5,2026-01-24,131.19,11942.73,93909.0
834,5,2026-01-28,119.99,11753.77,94650.0
835,5,2026-01-30,133.1,12158.86,95393.0
836,5,2026-02-02,126.3,11891.42,96111.0
837,5,2026-02-04,136.07,13343.71,96889.0
838,5,2026-02-06,141.61,13047.5,97699.0
839,5,2026-02-12,128.38,12538.8,98439.0
840,5,2026-02-15,126.11,11794.26,99180.0
841,5,2026-02-17,140.19,13461.26,99991.0
842,5,2026-02-21,129.35,12143.54,100724.0
843,5,2026-02-23,129.78,12652.9,101465.0
844,5,2026-02-27,124.63,12116.99,102252.0
845,5,2026-03-01,123.97,11500.7,103056.0
846,5,2026-03-03,119.35,11199.65,103751.0
847,5,2026-03-08,143.99,13807.62,104598.0
848,5,2026-03-10,123.77,11362.17,105332.0
849,5,2026-03-13,120.53,11714.33,106078.0
850,5,2026-03-17,109.72,10206.49,106756.0
851,5,2026-03-19,149.11,13637.98,107612.0
852,5,2026-03-20,123.64,11582.3,108393.0
853,5,2026-03-25,142.97,13212.39,109221.0
854,5,2026-03-30,114.66,10608.76,109943.0
855,5,2026-04-02,131.49,12696.12,110735.0
856,5,2026-04-04,126.91,12185.01,111535.0
857,5,2026-04-06,114.84,11130.19,112284.0
858,5,2026-04-09,109.3,10552.67,112982.0
859,5,2026-04-13,125.92,12307.93,113771.0
860,5,2026-04-16,129.98,11935.67,114534.0
861,5,2026-04-17,119.64,11727.94,115313.0
862,5,2026-04-20,128.22,11740.45,116090.0
863,5,2026-04-22,131.55,12630.41,116900.0
864,5,2026-04-26,117.23,11237.75,117597.0
865,5,2026-04-28,135.71,13255.78,118367.0
866,5,2026-04-29,120.01,11470.06,119137.0
867,5,2026-04-30,123.92,11343.75,119895.0
868,5,2026-05-05,133.27,12468.17,120681.0
869,5,2026-05-05,118.36,11179.23,121380.0
870,5,2026-05-09,144.78,13982.21,122188.0
871,5,2026-05-14,113.67,10914.76,122926.0
872,5,2026-05-16,131.48,12644.22,123692.0
873,5,2026-05-21,134.49,12817.73,124465.0
874,5,2026-05-25,128.57,12295.84,125269.0
875,5,2026-05-29,126.41,12418.36,126016.0
876,5,2026-05-31,128.29,12122.54,126813.0
877,5,2026-06-03,131.54,11976.43,127575.0
878,5,2026-06-06,150.08,14524.75,128447.0
879,5,2026-06-07,148.52,14450.75,129281.0
880,5,2026-06-11,141.54,13198.4,130070.0
881,5,2026-06-12,143.02,13373.09,130873.0
882,5,2026-06-15,131.24,12751.71,131640.0
883,5,2026-06-17,141.56,12849.6,132443.0
884,5,2026-06-19,119.69,11645.35,133173.0
885,5,2026-06-22,127.25,12167.73,133932.0
886,5,2026-06-27,112.66,11022.67,134649.0
887,5,2026-06-28,140.93,13404.52,135501.0
888,5,2026-07-01,111.68,10773.41,136181.0
889,5,2026-07-03,130.26,12624.23,136928.0
890,5,2026-07-05,127.52,11989.44,137742.0
891,5,2026-07-06,139.26,12661.1,138547.0
892,5,2026-07-09,123.95,11247.86,139299.0
893,5,2026-07-14,123.04,11947.39,140026.0
894,5,2026-07-19,130.84,11936.0,140774.0
895,5,2026-07-23,121.38,11811.71,141559.0
896,5,2026-07-24,118.16,11082.25,142268.0
897,5,2026-07-27,122.4,11423.17,142999.0
898,5,2026-07-30,128.57,12141.51,143775.0
899,5,2026-08-01,126.03,11513.86,144498.0
900,5,2026-08-03,126.23,11820.05,145302.0
901,5,2026-08-05,123.19,11269.82,145999.0
902,5,2026-08-08,118.83,11369.15,146720.0
903,5,2026-08-10,37.21,3383.39,146951.0
904,5,2026-08-15,117.35,11209.62,147661.0
905,6,2025-08-21,245.7,23772.58,51125.0
906,6,2025-08-22,269.16,26081.96,52248.0
907,6,2025-08-25,364.64,35465.82,54021.0
908,6,2025-08-30,272.04,25437.07,55159.0
909,6,2025-09-04,102.89,9901.77,55597.0
910,6,2025-09-07,424.9,40894.07,57422.0
911,6,2025-09-08,244.48,22269.29,58549.0
912,6,2025-09-09,381.12,35921.08,60380.0
913,6,2025-09-12,263.66,25359.59,61498.0
914,6,2025-09-14,244.97,22574.2,62577.0
915,6,2025-09-15,101.64,9782.81,63031.0
916,6,2025-09-18,420.4,38971.5,64856.0
917,6,2025-09-22,274.35,25474.02,66009.0
918,6,2025-09-24,102.51,9589.08,66462.0
919,6,2025-09-26,100.93,9390.09,66906.0
920,6,2025-09-28,404.51,38545.53,68764.0
921,6,2025-09-29,105.09,9674.83,69218.0
922,6,2025-10-01,101.79,9882.99,69657.0
923,6,2025-10-02,223.29,20898.16,70738.0
924,6,2025-10-03,240.84,22901.19,71835.0
925,6,2025-10-05,402.99,38054.93,73683.0
926,6,2025-10-11,257.28,25212.09,74828.0
927,6,2025-10-16,92.72,8579.43,75266.0
928,6,2025-10-19,229.82,20982.11,76350.0
929,6,2025-10-23,252.79,23008.64,77477.0
930,6,2025-10-24,259.03,24508.92,78637.0
931,6,2025-10-25,248.07,22946.43,79776.0
932,6,2025-10-29,510.13,48938.21,82197.0
933,6,2025-11-01,380.96,36506.01,84017.0
934,6,2025-11-05,386.81,36565.97,85829.0
935,6,2025-11-08,243.62,22391.09,86983.0
936,6,2025-11-10,95.64,8942.51,87429.0
937,6,2025-11-14,540.09,52971.71,89968.0
938,6,2025-11-16,90.08,8322.14,90399.0
939,6,2025-11-17,99.97,9455.68,90838.0
940,6,2025-11-18,424.31,38518.95,92631.0
941,6,2025-11-20,392.51,36430.62,94379.0
942,6,2025-11-22,98.04,9456.19,94829.0
943,6,2025-11-24,247.61,24270.56,95977.0
944,6,2025-11-27,269.37,26027.99,97147.0
945,6,2025-11-29,402.74,37157.38,98972.0
946,6,2025-12-03,262.73,24255.3,100123.0
947,6,2025-12-06,522.79,48405.89,102591.0
948,6,2025-12-07,367.8,34286.01,104369.0
949,6,2025-12-09,228.45,21739.83,105480.0
950,6,2025-12-12,92.68,8841.4,105922.0
951,6,2025-12-15,260.13,23968.87,107050.0
952,6,2025-12-18,555.3,51855.66,109569.0
953,6,2025-12-20,93.17,8883.13,110010.0
954,6,2025-12-23,238.68,21833.95,111138.0
955,6,2025-12-24,256.84,24836.18,112226.0
956,6,2025-12-25,265.34,25149.13,113365.0
957,6,2025-12-28,360.57,34272.06,115123.0
958,6,2026-01-03,383.24,37440.97,116926.0
959,6,2026-01-05,545.05,49884.02,119474.0
960,6,2026-01-06,379.66,34861.64,121326.0
961,6,2026-01-10,428.73,40816.56,123173.0
962,6,2026-01-11,413.69,38620.95,124999.0
963,6,2026-01-14,90.96,8910.29,125435.0
964,6,2026-01-16,261.05,25260.82,126547.0
965,6,2026-01-21,412.55,40352.37,128371.0
966,6,2026-01-23,240.43,22094.79,129505.0
967,6,2026-01-25,392.23,38462.49,131308.0
968,6,2026-01-28,248.77,23145.03,132482.0
969,6,2026-01-30,237.82,22158.88,133625.0
970,6,2026-02-04,508.81,46885.24,136098.0
971,6,2026-02-05,246.95,22502.92,137233.0
972,6,2026-02-09,594.03,57650.18,139756.0
973,6,2026-02-10,425.96,41473.16,141574.0
974,6,2026-02-11,404.7,37638.34,143429.0
975,6,2026-02-14,431.17,40040.84,145250.0
976,6,2026-02-16,235.02,21636.94,146399.0
977,6,2026-02-19,413.62,38592.03,148167.0
978,6,2026-02-22,421.69,40241.42,149980.0
979,6,2026-02-27,242.74,22480.26,151138.0
980,6,2026-03-02,371.92,36092.28,152956.0
981,6,2026-03-05,421.85,39055.11,154781.0
982,6,2026-03-08,376.2,35223.42,156550.0
983,6,2026-03-10,266.09,25752.17,157673.0
984,6,2026-03-12,430.8,39926.74,159513.0
985,6,2026-03-13,427.95,38987.88,161373.0
986,6,2026-03-16,266.5,24680.16,162518.0
987,6,2026-03-17,376.35,35787.06,164343.0
988,6,2026-03-18,524.12,48300.3,166859.0
989,6,2026-03-22,229.59,21925.69,167968.0
990,6,2026-03-23,430.35,39042.85,169833.0
991,6,2026-03-26,237.04,22638.71,170960.0
992,6,2026-03-28,243.6,22223.9,172085.0
993,6,2026-03-31,267.05,24907.66,173213.0
994,6,2026-04-02,265.18,24229.01,174376.0
995,6,2026-04-04,241.41,22250.96,175504.0
996,6,2026-04-05,396.15,37016.22,177306.0
997,6,2026-04-07,525.61,49036.41,179815.0
998,6,2026-04-12,544.53,51173.99,182335.0
999,6,2026-04-14,410.11,38567.26,184165.0
1000,6,2026-04-17,251.48,24196.22,185267.0
1001,6,2026-04-19,407.65,39151.11,187082.0
1002,6,2026-04-21,422.27,39279.15,188913.0
1003,6,2026-04-24,384.47,37246.35,190739.0
1004,6,2026-04-26,406.16,37161.96,192526.0
1005,6,2026-04-29,383.98,36526.63,194354.0
1006,6,2026-05-03,239.94,22294.21,195433.0
1007,6,2026-05-04,224.34,20494.53,196529.0
1008,6,2026-05-08,412.01,38613.31,198327.0
1009,6,2026-05-10,565.19,52489.32,200838.0
1010,6,2026-05-12,406.98,37394.39,202696.0
1011,6,2026-05-14,600.72,58224.52,205264.0
1012,6,2026-05-17,370.88,34492.53,207044.0
1013,6,2026-05-18,233.11,22238.72,208155.0
1014,6,2026-05-25,420.42,39525.69,209988.0
1015,6,2026-05-26,254.47,24285.99,211151.0
1016,6,2026-05-28,262.77,24130.38,212298.0
1017,6,2026-05-30,104.32,9937.04,212737.0
1018,6,2026-06-02,261.25,24603.12,213883.0
1019,6,2026-06-03,107.02,10479.2,214332.0
1020,6,2026-06-04,95.59,8869.63,214776.0
1021,6,2026-06-07,435.73,42714.21,216592.0
1022,6,2026-06-09,254.5,24472.66,217686.0
1023,6,2026-06-14,419.28,38349.09,219461.0
1024,6,2026-06-16,408.58,39792.59,221294.0
1025,6,2026-06-18,371.95,34875.4,223082.0
1026,6,2026-06-19,267.21,24717.79,224214.0
1027,6,2026-06-24,410.91,40179.08,226051.0
1028,6,2026-06-26,261.79,24041.17,227187.0
1029,6,2026-06-29,245.08,23980.47,228309.0
1030,6,2026-07-01,418.92,39998.6,230099.0
1031,6,2026-07-03,236.85,21736.92,231255.0
1032,6,2026-07-07,265.71,26048.59,232373.0
1033,6,2026-07-09,376.39,35673.41,234164.0
1034,6,2026-07-10,264.86,25656.91,235301.0
1035,6,2026-07-11,394.73,36737.36,237111.0
1036,6,2026-07-14,424.38,40847.3,238985.0
1037,6,2026-07-19,250.75,24473.21,240089.0
1038,6,2026-07-24,254.77,24865.74,241198.0
1039,6,2026-07-25,373.77,35431.75,243010.0
1040,6,2026-07-26,412.28,37820.23,244869.0
1041,6,2026-07-30,383.39,35760.95,246609.0
1042,6,2026-07-31,420.86,38345.4,248404.0
1043,6,2026-08-03,420.77,40395.55,250202.0
1044,6,2026-08-06,261.97,23803.04,251318.0
1045,6,2026-08-08,104.17,9564.11,251754.0
1046,6,2026-08-09,267.44,24540.29,252902.0
1047,6,2026-08-11,527.7,49254.85,255403.0
1048,6,2026-08-14,382.14,37010.67,257140.0
1049,7,2025-08-23,276.09,26060.45,51142.0
1050,7,2025-08-24,447.57,43829.57,52949.0
1051,7,2025-08-26,429.23,39974.63,54729.0
1052,7,2025-08-27,263.86,25249.52,55889.0
1053,7,2025-08-29,626.0,59210.86,58400.0
1054,7,2025-09-03,440.66,42135.76,60137.0
1055,7,2025-09-07,444.11,41832.53,61924.0
1056,7,2025-09-10,436.02,41131.36,63750.0
1057,7,2025-09-14,266.33,25471.34,64911.0
1058,7,2025-09-18,411.35,40160.49,66680.0
1059,7,2025-09-21,412.83,39368.99,68539.0
1060,7,2025-09-24,444.78,40588.15,70384.0
1061,7,2025-10-03,440.23,42206.73,72169.0
1062,7,2025-10-05,606.03,57960.62,74645.0
1063,7,2025-10-07,414.25,39794.99,76457.0
1064,7,2025-10-08,408.62,39587.81,78217.0
1065,7,2025-10-13,262.22,24531.98,79319.0
1066,7,2025-10-14,262.37,25109.06,80409.0
1067,7,2025-10-15,404.86,37789.42,82196.0
1068,7,2025-10-18,258.9,24866.35,83283.0
1069,7,2025-10-21,409.36,37356.35,85112.0
1070,7,2025-10-23,275.7,26912.12,86215.0
1071,7,2025-10-28,413.06,39912.5,88077.0
1072,7,2025-10-29,425.83,41012.99,89850.0
1073,7,2025-11-01,269.49,24779.58,90939.0
1074,7,2025-11-08,106.58,9940.41,91381.0
1075,7,2025-11-10,456.82,44290.27,93207.0
1076,7,2025-11-15,437.38,41704.23,94975.0
1077,7,2025-11-16,425.55,40478.12,96823.0
1078,7,2025-11-18,605.34,56538.7,99303.0
1079,7,2025-11-25,244.68,22956.98,100415.0
1080,7,2025-11-29,413.7,39633.76,102197.0
1081,7,2025-12-01,396.62,38249.19,103938.0
1082,7,2025-12-03,626.32,58406.5,106395.0
1083,7,2025-12-07,425.39,40170.73,108255.0
1084,7,2025-12-09,280.88,27404.58,109367.0
1085,7,2025-12-12,418.81,38419.83,111203.0
1086,7,2025-12-14,109.71,10605.71,111640.0
1087,7,2025-12-17,628.73,61591.24,114133.0
1088,7,2025-12-18,456.74,44287.79,115941.0
1089,7,2025-12-20,572.17,55478.04,118458.0
1090,7,2025-12-21,249.55,22790.75,119570.0
1091,7,2025-12-24,459.02,44672.16,121386.0
1092,7,2025-12-27,431.18,41922.74,123240.0
1093,7,2025-12-28,266.32,25875.3,124317.0
1094,7,2026-01-01,455.83,44641.57,126123.0
1095,7,2026-01-05,98.58,9063.75,126567.0
1096,7,2026-01-06,631.65,59323.99,129043.0
1097,7,2026-01-13,438.59,40510.29,130776.0
1098,7,2026-01-17,563.09,54664.44,133217.0
1099,7,2026-01-19,408.57,40117.39,135008.0
1100,7,2026-01-21,297.4,28113.29,136165.0
1101,7,2026-01-25,298.26,27179.85,137330.0
1102,7,2026-01-26,628.99,58651.66,139877.0
1103,7,2026-01-29,109.87,9989.25,140326.0
1104,7,2026-02-01,111.43,10557.19,140772.0
1105,7,2026-02-07,572.61,53754.33,143279.0
1106,7,2026-02-09,440.65,42232.55,145069.0
1107,7,2026-02-11,100.27,9475.89,145516.0
1108,7,2026-02-16,398.29,36893.7,147311.0
1109,7,2026-02-21,424.35,38929.25,149108.0
1110,7,2026-02-22,463.51,42269.07,150918.0
1111,7,2026-02-25,105.41,10074.04,151358.0
1112,7,2026-03-01,99.14,9042.48,151797.0
